order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name
440,181,429,05-07-2023,854.8,Annapurna Biryani Pure Veg
441,98,317,05-02-2023,502.41,Darbar Cafe Pure Veg
442,1289,436,01-04-2023,1355.34,Swagath Tiffins Punjabi
443,1025,131,05-04-2023,447.05,Hotel Restaurant Non-Veg
444,9,350,24-01-2023,1434.15,Classic Curry House South Indian
445,148,437,22-11-2023,363.78,Swagath Tiffins Chinese
446,657,188,12-12-2023,583.75,Swagath Mess Multicuisine
447,45,476,31-08-2023,1332.7,Royal Curry House Multicuisine
448,129,494,30-12-2023,647.16,Hotel Restaurant North Indian
449,1205,408,18-07-2023,787.53,Darbar Eatery Family Restaurant
450,643,269,13-08-2023,460.23,Udupi Mess Pure Veg
451,2216,237,10-06-2023,1053.86,Grand Restaurant South Indian
452,1731,157,22-10-2023,459.03,Sai Restaurant Family Restaurant
453,586,403,30-04-2023,295.85,Sai Delights Pure Veg
454,2567,428,03-01-2023,1195.5,Annapurna Foods Punjabi
455,1784,133,16-06-2023,662.45,Spice Foods Non-Veg
456,1821,143,22-12-2023,260.9,Classic Cafe Punjabi
457,2225,320,28-02-2023,1310.54,Hotel Cafe Multicuisine
458,2691,142,17-03-2023,1362.56,Ruchi Eatery Family Restaurant
459,1823,358,17-09-2023,196.9,Udupi Cafe North Indian
460,1932,84,09-09-2023,952.12,Grand Mess Chinese
461,2390,121,03-08-2023,247.36,Sri Delights Non-Veg
462,2930,55,05-08-2023,833.46,Darbar Restaurant Multicuisine
463,1289,499,08-01-2023,682.45,Annapurna Tiffins South Indian
464,2674,57,08-06-2023,598.83,Spice Mess Punjabi
465,2116,289,31-12-2023,1161.9,Sri Biryani Punjabi
466,1199,316,19-06-2023,1141.11,Darbar Tiffins Andhra
467,937,438,03-08-2023,654.85,Grand Biryani Pure Veg
468,701,78,15-08-2023,447.31,Sri Kitchen Chinese
469,1834,334,08-11-2023,955.06,Darbar Tiffins Family Restaurant
470,1577,357,22-06-2023,487.14,Grand Mess Punjabi
471,2810,232,14-03-2023,1185.7,New Dhaba Family Restaurant
472,526,42,31-05-2023,919.75,Udupi Mess North Indian
473,168,391,17-04-2023,1491.83,Sri Biryani Family Restaurant
474,2718,343,24-06-2023,1161.94,Sai Cafe Andhra
475,1571,196,24-07-2023,354.71,Hotel Curry House Chinese
476,2117,250,11-03-2023,833.02,Sai Foods Non-Veg
477,1733,35,07-12-2023,442.46,Royal Biryani North Indian
478,2216,131,17-11-2023,170.89,Hotel Restaurant Non-Veg
479,1290,287,27-11-2023,925.22,Amma Cafe South Indian
480,1262,214,08-08-2023,532.08,Amma Foods North Indian
481,2981,391,15-08-2023,887.3,Sri Biryani Family Restaurant
482,763,283,09-12-2023,555.21,Grand Kitchen Punjabi
483,2101,35,08-03-2023,1069.6,Royal Biryani North Indian
484,719,139,13-04-2023,509.03,Ruchi Cafe South Indian
485,1019,353,22-03-2023,678.26,Sai Delights South Indian
486,1133,382,27-10-2023,838.93,Annapurna Mess Andhra
487,230,268,02-11-2023,535.12,Annapurna Biryani Multicuisine
488,1301,159,30-05-2023,1201.51,Darbar Dhaba Punjabi
489,1684,410,21-03-2023,386.71,Darbar Mess Pure Veg
490,362,62,24-06-2023,125.35,Spice Delights Andhra
491,2489,428,28-08-2023,1224.42,Annapurna Foods Punjabi
492,650,114,18-10-2023,1478.62,Ruchi Mess Andhra
493,2057,399,17-12-2023,698.79,Swagath Cafe Multicuisine
494,361,66,11-04-2023,911.14,Swagath Dhaba Punjabi
495,2865,23,29-08-2023,1291.76,Amma Mess Punjabi
496,987,432,08-11-2023,1374.88,Hotel Eatery Pure Veg
497,1570,381,15-12-2023,872.66,New Delights North Indian
498,2119,12,02-12-2023,989.29,Royal Foods Multicuisine
499,1561,210,04-06-2023,258.36,Annapurna Restaurant South Indian
500,704,69,17-02-2023,143.1,Classic Tiffins Punjabi
501,2305,417,10-04-2023,1460.05,Hotel Biryani North Indian
502,86,237,12-01-2023,480.06,Grand Restaurant South Indian
503,106,154,23-09-2023,1108.65,Spice Biryani Multicuisine
504,2499,86,24-06-2023,832.47,Sri Curry House Chinese
505,337,138,20-01-2023,1320.62,Classic Mess Punjabi
506,1951,423,27-11-2023,1078.78,Royal Tiffins Multicuisine
507,1315,361,04-02-2023,455.99,Royal Dhaba Punjabi
508,2069,282,12-01-2023,527.85,Hotel Curry House Chinese
509,2674,6,17-04-2023,764.57,Ruchi Restaurant South Indian
510,790,257,04-12-2023,720.04,Sri Kitchen Family Restaurant
511,1800,347,02-06-2023,186.07,Amma Delights Chinese
512,330,234,06-01-2023,1075.9,Swagath Kitchen North Indian
513,1337,212,22-11-2023,1127.35,Sai Delights North Indian
514,1418,88,09-12-2023,840.69,Ruchi Eatery North Indian
515,1430,259,21-04-2023,283.87,Amma Curry House Family Restaurant
516,2045,40,07-10-2023,524.46,Royal Curry House Non-Veg
517,2717,275,23-06-2023,417.31,Classic Eatery South Indian
518,1213,51,22-06-2023,383.82,Sri Eatery South Indian
519,628,421,29-07-2023,287.01,Ruchi Foods Chinese
520,1828,66,29-07-2023,1254.19,Swagath Dhaba Punjabi
521,1604,500,27-02-2023,532.37,Grand Eatery Family Restaurant
522,2472,321,28-04-2023,1322.99,Sai Restaurant Non-Veg
523,410,220,17-12-2023,1403.79,Spice Kitchen North Indian
524,2292,81,07-04-2023,890.78,Darbar Mess Chinese
525,439,21,09-11-2023,515.98,Grand Biryani Family Restaurant
526,435,175,25-07-2023,1397.52,Sai Biryani Non-Veg
527,1924,244,30-01-2023,1123.75,Amma Tiffins South Indian
528,898,194,18-09-2023,311.35,New Dhaba Family Restaurant
529,1449,359,06-02-2023,1231.09,Sri Foods South Indian
530,1213,312,15-06-2023,757.94,Udupi Curry House Chinese
531,2661,306,10-04-2023,947.56,Grand Dhaba Non-Veg
532,211,66,31-12-2023,444.52,Swagath Dhaba Punjabi
533,2618,278,26-05-2023,1236.68,Swagath Mess Non-Veg
534,1159,250,20-06-2023,233.98,Sai Foods Non-Veg
535,1104,315,16-07-2023,499.11,Swagath Curry House Chinese
536,2162,432,26-10-2023,946.71,Hotel Eatery Pure Veg
537,2072,319,24-03-2023,1349.8,Darbar Eatery Family Restaurant
538,2805,470,26-05-2023,1432.41,Darbar Foods Multicuisine
539,1210,476,29-09-2023,752.65,Royal Curry House Multicuisine
540,1072,213,17-04-2023,1387.89,Amma Dhaba Punjabi
541,1573,79,29-04-2023,1490.15,Amma Restaurant Family Restaurant
542,233,451,09-12-2023,644.1,Classic Curry House Andhra
543,1688,467,12-09-2023,1455.9,Sai Biryani South Indian
544,1562,9,17-04-2023,1230.52,Classic Mess Family Restaurant
545,1199,72,11-04-2023,463.5,Sri Foods Chinese
546,627,120,28-12-2023,418.24,Classic Biryani Multicuisine
547,2488,161,30-07-2023,110.34,Annapurna Biryani South Indian
548,224,12,24-10-2023,366.07,Royal Foods Multicuisine
549,639,351,01-07-2023,1024.01,Spice Dhaba Non-Veg
550,951,427,25-06-2023,580.01,Spice Kitchen Pure Veg
551,1756,71,14-06-2023,623.03,New Dhaba Non-Veg
552,188,408,29-07-2023,591.16,Darbar Eatery Family Restaurant
553,1252,360,25-06-2023,749.92,Taste of Restaurant Family Restaurant
554,341,125,12-01-2023,379.21,Sai Foods Family Restaurant
555,365,186,15-11-2023,1289.38,Darbar Restaurant North Indian
556,648,55,28-08-2023,642.17,Darbar Restaurant Multicuisine
557,2227,61,25-08-2023,262.12,Hotel Curry House North Indian
558,1167,62,10-09-2023,899.51,Spice Delights Andhra
559,2234,278,17-10-2023,951.29,Swagath Mess Non-Veg
560,1408,93,17-03-2023,350.76,Swagath Cafe Multicuisine
561,2058,394,30-06-2023,1336.97,Grand Tiffins South Indian
562,679,290,25-09-2023,1435.43,Taste of Kitchen Chinese
563,1083,19,22-12-2023,1260.85,Classic Biryani Chinese
564,408,404,26-11-2023,225.51,Classic Dhaba South Indian
565,2447,333,27-11-2023,594.01,Amma Mess Multicuisine
566,1166,172,13-09-2023,101.36,Darbar Eatery Family Restaurant
567,2624,224,22-01-2023,1191.83,Darbar Kitchen Non-Veg
568,518,289,07-07-2023,373.33,Sri Biryani Punjabi
569,1653,169,26-06-2023,319.96,Ruchi Curry House Pure Veg
570,2210,112,23-10-2023,1182.13,Grand Cafe Punjabi
571,2862,17,10-06-2023,936.28,Udupi Delights Non-Veg
572,85,289,02-04-2023,646.56,Sri Biryani Punjabi
573,1042,342,17-07-2023,1040.32,Ruchi Cafe Chinese
574,1966,131,27-02-2023,1482.98,Hotel Restaurant Non-Veg
575,1912,433,03-10-2023,302.22,Sai Mess Multicuisine
576,988,144,02-05-2023,347.09,Darbar Biryani Andhra
577,2323,175,28-05-2023,245.85,Sai Biryani Non-Veg
578,299,490,26-05-2023,1023.74,Swagath Curry House Punjabi
579,1384,457,17-11-2023,323.69,Sai Delights Multicuisine
580,1938,177,28-10-2023,556.6,Udupi Restaurant South Indian
581,2982,97,13-05-2023,688.89,Annapurna Delights Andhra
582,1092,126,09-06-2023,257.75,Spice Tiffins North Indian
583,2667,373,18-12-2023,529.79,Sai Delights Chinese
584,1264,115,12-03-2023,594.46,Annapurna Eatery Non-Veg
585,2760,278,22-12-2023,214.94,Swagath Mess Non-Veg
586,1596,112,28-05-2023,594.21,Grand Cafe Punjabi
587,909,310,17-06-2023,460.28,Spice Cafe Pure Veg
588,1068,330,14-04-2023,832.56,Udupi Eatery Multicuisine
589,2618,118,25-08-2023,1227.78,Amma Mess Pure Veg
590,1551,237,15-05-2023,1111.49,Grand Restaurant South Indian
591,2034,89,09-12-2023,1411.85,Amma Eatery Punjabi
592,978,441,11-05-2023,1468.95,Darbar Curry House Family Restaurant
593,472,161,13-03-2023,120.42,Annapurna Biryani South Indian
594,2170,218,19-09-2023,182.27,Sai Foods Pure Veg
595,2233,454,23-04-2023,737.36,Taste of Dhaba South Indian
596,1020,249,27-12-2023,126.61,Royal Kitchen North Indian
597,553,166,10-01-2023,285.11,Classic Cafe Andhra
598,833,199,03-04-2023,158.23,Sri Eatery Chinese
599,1652,306,31-03-2023,1243.36,Grand Dhaba Non-Veg
600,2271,132,07-04-2023,1317.96,Spice Tiffins Chinese
601,2578,64,22-04-2023,208.93,New Restaurant Chinese
602,936,165,31-10-2023,411.7,Udupi Kitchen Chinese
603,1422,310,21-11-2023,1237.5,Spice Cafe Pure Veg
604,2664,318,14-07-2023,250.56,Hotel Tiffins Pure Veg
605,1410,383,15-01-2023,456.15,Amma Biryani North Indian
606,288,67,17-11-2023,612.19,Swagath Tiffins Andhra
607,1794,102,28-09-2023,1165.33,Darbar Foods Andhra
608,1278,97,31-07-2023,849.26,Annapurna Delights Andhra
609,2158,284,23-12-2023,1083.35,Ruchi Foods Multicuisine
610,1154,396,22-01-2023,1079.49,Taste of Delights Non-Veg
611,1539,422,29-11-2023,233.1,Sai Curry House South Indian
612,2876,455,06-09-2023,1284.41,Ruchi Dhaba Pure Veg
613,812,72,19-03-2023,992.33,Sri Foods Chinese
614,2470,61,25-11-2023,318.71,Hotel Curry House North Indian
615,1392,94,12-11-2023,134.72,Taste of Eatery Andhra
616,1947,292,12-09-2023,952.3,Amma Cafe North Indian
617,2051,451,25-05-2023,673.7,Classic Curry House Andhra
618,2227,368,06-10-2023,204.18,Sri Dhaba Pure Veg
619,1434,338,15-08-2023,1105.7,Grand Kitchen Non-Veg
620,980,82,18-12-2023,1132.62,Udupi Kitchen Pure Veg
621,1756,462,13-04-2023,1331.85,Grand Curry House Family Restaurant
622,2560,383,20-07-2023,1245.34,Amma Biryani North Indian
623,1232,500,16-05-2023,269.13,Grand Eatery Family Restaurant
624,2150,380,17-06-2023,1032.56,Classic Kitchen Family Restaurant
625,1769,377,27-07-2023,1481.48,Amma Kitchen Pure Veg
626,877,85,23-07-2023,1174.89,Royal Kitchen South Indian
627,2775,290,01-06-2023,633.99,Taste of Kitchen Chinese
628,1913,80,23-06-2023,1321.02,Spice Mess Chinese
629,1396,225,26-08-2023,149.42,Darbar Tiffins Chinese
630,2553,172,17-11-2023,621.45,Darbar Eatery Family Restaurant
631,1535,420,17-02-2023,516.17,Ruchi Tiffins Chinese
632,2639,399,20-10-2023,1387.29,Swagath Cafe Multicuisine
633,668,183,30-10-2023,1336.25,Taste of Biryani Non-Veg
634,2251,181,02-04-2023,473.16,Classic Foods Pure Veg
635,493,111,13-03-2023,853.71,Ruchi Dhaba Chinese
636,297,19,28-02-2023,998.69,Classic Biryani Chinese
637,2884,308,12-08-2023,794.07,Annapurna Biryani Family Restaurant
638,1955,317,08-10-2023,1264.63,Darbar Cafe Pure Veg
639,126,244,01-10-2023,710.43,Amma Tiffins South Indian
640,915,83,05-10-2023,1382.45,Darbar Mess Pure Veg
641,1203,468,29-06-2023,1468.47,New Restaurant North Indian
642,2696,178,29-06-2023,714.92,Sai Mess North Indian
643,674,241,05-07-2023,502.76,Hotel Biryani Andhra
644,1449,460,02-08-2023,235.21,New Biryani Andhra
645,1493,97,08-04-2023,107.7,Annapurna Delights Andhra
646,2398,240,15-01-2023,515.29,New Mess Andhra
647,818,36,01-05-2023,1288.91,Sai Dhaba South Indian
648,998,87,15-02-2023,885.84,Hotel Curry House Non-Veg
649,391,280,17-05-2023,325.97,Taste of Dhaba Andhra
650,1687,160,28-05-2023,154.22,Hotel Tiffins Pure Veg
651,1945,51,09-03-2023,570.57,Sri Eatery South Indian
652,673,184,17-04-2023,241.6,Annapurna Tiffins Punjabi
653,354,249,18-09-2023,1164.25,Royal Kitchen North Indian
654,242,196,01-08-2023,165.99,Hotel Curry House Chinese
655,2520,264,19-04-2023,1211.93,Classic Curry House South Indian
656,2424,19,03-07-2023,1210.73,Classic Biryani Chinese
657,660,92,29-10-2023,398.22,Amma Delights Pure Veg
658,1445,447,22-05-2023,1341.45,Amma Biryani South Indian
659,845,398,14-08-2023,1473.68,Royal Tiffins Pure Veg
660,59,124,15-09-2023,1251.48,Spice Dhaba Andhra
661,2872,363,28-11-2023,540.86,Annapurna Mess Pure Veg
662,828,232,02-09-2023,1099.31,New Dhaba Family Restaurant
663,2107,141,08-11-2023,476.39,Amma Kitchen South Indian
664,938,59,13-07-2023,652.9,Sai Biryani Non-Veg
665,1739,134,14-06-2023,673.94,New Tiffins Non-Veg
666,2236,269,22-07-2023,1160.51,Udupi Mess Pure Veg
667,1400,474,03-03-2023,1329.9,Annapurna Tiffins Pure Veg
668,797,51,29-12-2023,655.12,Sri Eatery South Indian
669,1948,201,22-03-2023,251.36,Spice Cafe Pure Veg
670,2245,147,17-10-2023,446.28,Amma Cafe South Indian
671,1268,274,12-07-2023,1244.93,Amma Mess Andhra
672,2205,403,06-02-2023,1194.62,Sai Delights Pure Veg
673,2293,324,27-09-2023,686.67,Grand Delights Multicuisine
674,1165,303,12-06-2023,688,Swagath Foods Andhra
675,2014,412,27-02-2023,1431.48,Darbar Cafe Pure Veg
676,2870,182,22-02-2023,835.02,Annapurna Restaurant Andhra
677,1037,206,26-02-2023,414.31,Swagath Biryani Non-Veg
678,2701,352,13-11-2023,388.53,Hotel Kitchen Multicuisine
679,1781,356,28-01-2023,946.33,Hotel Foods Multicuisine
680,921,394,02-10-2023,1355.5,Grand Tiffins South Indian
681,2478,63,04-05-2023,651.38,Ruchi Foods South Indian
682,2673,422,18-08-2023,422.92,Sai Curry House South Indian
683,665,477,02-03-2023,1034.57,Swagath Biryani North Indian
684,569,43,27-06-2023,392.59,Sai Cafe North Indian
685,235,261,21-01-2023,869.24,Spice Mess Non-Veg
686,1243,489,22-03-2023,1308.81,Swagath Foods Punjabi
687,360,32,27-02-2023,454.84,Udupi Eatery North Indian
688,945,166,31-12-2023,1352.28,Classic Cafe Andhra
689,1554,426,18-02-2023,217.97,Royal Foods Non-Veg
690,741,368,21-04-2023,429.75,Sri Dhaba Pure Veg
691,410,130,27-12-2023,527.78,Royal Restaurant South Indian
692,2166,220,20-01-2023,850.43,Spice Kitchen North Indian
693,2978,170,18-07-2023,266.61,Spice Tiffins Family Restaurant
694,2343,391,21-10-2023,381.7,Sri Biryani Family Restaurant
695,2640,202,05-06-2023,821.91,Swagath Foods Chinese
696,563,17,13-07-2023,1450.43,Udupi Delights Non-Veg
697,1382,158,31-08-2023,167.13,Hotel Biryani Pure Veg
698,2003,278,19-08-2023,1162.22,Swagath Mess Non-Veg
699,2287,405,09-08-2023,1015.71,Royal Dhaba Punjabi
700,2915,257,20-04-2023,1019.44,Sri Kitchen Family Restaurant
701,744,396,23-04-2023,184.54,Taste of Delights Non-Veg
702,1073,38,16-10-2023,1151.27,Grand Tiffins Multicuisine
703,971,500,05-01-2023,593.94,Grand Eatery Family Restaurant
704,561,35,03-08-2023,1079.52,Royal Biryani North Indian
705,886,109,20-06-2023,445.15,Swagath Delights South Indian
706,772,272,21-08-2023,843.99,New Dhaba Pure Veg
707,259,329,10-10-2023,675.48,Spice Tiffins Pure Veg
708,206,435,17-03-2023,118.01,Classic Delights North Indian
709,1400,482,15-03-2023,777.96,Classic Tiffins Pure Veg
710,2481,453,08-01-2023,496.54,Annapurna Foods Punjabi
711,2120,409,04-03-2023,1395.2,Royal Kitchen Chinese
712,2964,44,19-06-2023,459.32,Classic Dhaba Pure Veg
713,2721,35,14-03-2023,607.99,Royal Biryani North Indian
714,1691,339,10-09-2023,274.37,Annapurna Eatery South Indian
715,428,386,05-08-2023,567.12,Sai Cafe Andhra
716,1470,218,23-09-2023,316.8,Sai Foods Pure Veg
717,1152,190,09-07-2023,1358.06,Amma Restaurant Pure Veg
718,1697,326,18-09-2023,685.21,Classic Mess Punjabi
719,2081,488,06-09-2023,1193.07,New Biryani North Indian
720,2295,60,14-10-2023,503.79,Grand Restaurant North Indian
721,1632,165,11-11-2023,1017.25,Udupi Kitchen Chinese
722,352,500,15-02-2023,610.96,Grand Eatery Family Restaurant
723,1022,27,18-11-2023,787.1,Darbar Dhaba Pure Veg
724,2611,222,25-10-2023,233.72,Grand Dhaba Chinese
725,91,104,21-12-2023,131.61,Grand Dhaba South Indian
726,1229,352,07-06-2023,1443.82,Hotel Kitchen Multicuisine
727,2472,228,09-05-2023,643.27,Udupi Dhaba Pure Veg
728,2700,20,19-10-2023,1244.61,Hotel Cafe Punjabi
729,963,202,11-10-2023,1205.2,Swagath Foods Chinese
730,1274,62,19-11-2023,1061.72,Spice Delights Andhra
731,807,352,01-12-2023,416.96,Hotel Kitchen Multicuisine
732,2353,145,23-06-2023,1214.07,Amma Restaurant South Indian
733,2752,2,08-01-2023,1458.77,Royal Delights South Indian
734,1375,485,31-10-2023,626.27,Grand Dhaba Andhra
735,1252,111,17-05-2023,1038.61,Ruchi Dhaba Chinese
736,1935,68,07-03-2023,548.12,Taste of Biryani Andhra
737,1956,226,30-01-2023,722.36,Darbar Curry House Andhra
738,2387,42,23-05-2023,433.54,Udupi Mess North Indian
739,915,353,30-08-2023,1447.58,Sai Delights South Indian
740,251,261,09-06-2023,1019.39,Spice Mess Non-Veg
741,935,334,09-01-2023,1271.78,Darbar Tiffins Family Restaurant
742,2186,19,24-02-2023,962.34,Classic Biryani Chinese
743,2911,5,08-02-2023,1102.19,Udupi Foods South Indian
744,2607,328,31-05-2023,114.15,Ruchi Curry House Andhra
745,1010,323,06-05-2023,569.11,Taste of Mess Chinese
746,2521,372,23-06-2023,1129.22,Annapurna Foods North Indian
747,2124,238,02-11-2023,151.85,New Foods South Indian
748,1931,5,14-04-2023,562.25,Udupi Foods South Indian
749,1766,479,27-05-2023,1380.69,Grand Mess Andhra
750,2706,299,08-08-2023,1180.7,Taste of Kitchen North Indian
751,2807,466,31-08-2023,299.28,Sai Cafe South Indian
752,1781,155,09-04-2023,349.08,Udupi Biryani Family Restaurant
753,93,386,25-08-2023,799.88,Sai Cafe Andhra
754,2856,279,31-12-2023,104.12,Sri Tiffins Andhra
755,1628,287,02-09-2023,770.87,Amma Cafe South Indian
756,2560,109,08-12-2023,1314.92,Swagath Delights South Indian
757,1643,404,04-03-2023,555.58,Classic Dhaba South Indian
758,1100,407,30-09-2023,686.6,Grand Cafe Chinese
759,978,202,19-12-2023,972.35,Swagath Foods Chinese
760,1071,183,04-01-2023,832.03,Taste of Biryani Non-Veg
761,1066,37,23-09-2023,194.03,Swagath Dhaba Andhra
762,2335,450,21-10-2023,158.13,New Foods Chinese
763,2981,229,08-07-2023,522.38,Ruchi Mess Family Restaurant
764,1025,493,06-11-2023,233.78,Darbar Restaurant Multicuisine
765,983,3,14-05-2023,1313.52,Darbar Eatery Andhra
766,774,111,14-10-2023,971.18,Ruchi Dhaba Chinese
767,868,227,29-04-2023,833.45,Udupi Curry House Chinese
768,1347,279,09-05-2023,201.92,Sri Tiffins Andhra
769,2033,181,12-11-2023,1465.24,Classic Foods Pure Veg
770,850,79,07-12-2023,452.62,Amma Restaurant Family Restaurant
771,1674,299,23-07-2023,979.22,Taste of Kitchen North Indian
772,172,202,25-09-2023,1012.54,Swagath Foods Chinese
773,305,487,05-12-2023,1264.71,Amma Eatery Chinese
774,2465,463,17-03-2023,1363.91,Hotel Delights Chinese
775,1635,88,15-10-2023,1013.52,Ruchi Eatery North Indian
776,1989,299,31-07-2023,1489.76,Taste of Kitchen North Indian
777,364,239,19-03-2023,1405.14,Sai Curry House North Indian
778,562,134,21-07-2023,372.83,New Tiffins Non-Veg
779,2679,319,03-11-2023,1230.21,Darbar Eatery Family Restaurant
780,67,291,30-09-2023,342.14,Annapurna Foods Non-Veg
781,523,234,10-08-2023,1211.11,Swagath Kitchen North Indian
782,439,308,27-06-2023,118.74,Annapurna Biryani Family Restaurant
783,68,273,30-04-2023,740.33,Swagath Delights Andhra
784,1374,184,29-03-2023,153.77,Annapurna Tiffins Punjabi
785,2872,349,02-11-2023,1123.59,Taste of Eatery Punjabi
786,122,271,28-03-2023,268.67,Hotel Curry House North Indian
787,2261,252,24-04-2023,688.87,New Eatery South Indian
788,1218,108,19-12-2023,925.2,Darbar Curry House North Indian
789,749,368,29-07-2023,175.68,Sri Dhaba Pure Veg
790,2540,65,13-10-2023,1371.53,Grand Eatery Non-Veg
791,2296,340,01-08-2023,853.43,Ruchi Tiffins Punjabi
792,1207,358,24-08-2023,1134.89,Udupi Cafe North Indian
793,2537,232,29-04-2023,1333.64,New Dhaba Family Restaurant
794,1201,90,08-07-2023,1492.36,Classic Biryani Pure Veg
795,2488,166,30-10-2023,642.91,Classic Cafe Andhra
796,84,115,02-05-2023,168.35,Annapurna Eatery Non-Veg
797,2786,461,04-08-2023,762.58,Sai Curry House Multicuisine
798,1425,383,15-03-2023,974.33,Amma Biryani North Indian
799,1679,340,16-03-2023,213.51,Ruchi Tiffins Punjabi
800,1411,269,27-08-2023,1468.96,Udupi Mess Pure Veg
801,2943,224,28-07-2023,717.22,Darbar Kitchen Non-Veg
802,1470,259,25-04-2023,429.03,Amma Curry House Family Restaurant
803,1660,406,11-11-2023,1391.87,Spice Foods Non-Veg
804,1009,325,02-09-2023,785.36,Sri Cafe North Indian
805,956,125,13-03-2023,1424.82,Sai Foods Family Restaurant
806,2109,260,18-08-2023,1095.24,Udupi Restaurant Family Restaurant
807,1692,389,09-05-2023,1002.72,Ruchi Mess Multicuisine
808,1649,368,25-09-2023,916.34,Sri Dhaba Pure Veg
809,2682,57,19-09-2023,284.13,Spice Mess Punjabi
810,663,321,03-03-2023,302.58,Sai Restaurant Non-Veg
811,831,171,25-03-2023,845.24,Ruchi Mess Non-Veg
